,DATETIME,TEMPERATURE,HUMIDITY
1426,2018-11-27,23.958333333333332,53.166666666666664
1427,2018-11-28,24.5,51.333333333333336
1428,2018-11-29,24.25,47.166666666666664
1429,2018-11-30,24.458333333333332,48.0
1430,2018-12-01,24.708333333333332,47.25
1431,2018-12-02,23.75,44.916666666666664
1432,2018-12-03,23.333333333333332,41.5
1433,2018-12-04,22.666666666666668,36.958333333333336
1434,2018-12-05,22.583333333333332,41.5
1435,2018-12-06,22.791666666666668,42.833333333333336
1436,2018-12-07,22.541666666666668,43.625
1437,2018-12-08,21.916666666666668,35.375
1438,2018-12-09,21.5,36.125
1439,2018-12-10,22.208333333333332,39.375
1440,2018-12-11,23.208333333333332,39.583333333333336
1441,2018-12-12,23.916666666666668,42.25
1442,2018-12-13,24.166666666666668,45.666666666666664
1443,2018-12-14,24.083333333333332,37.083333333333336
1444,2018-12-15,22.291666666666668,32.333333333333336
1445,2018-12-16,20.791666666666668,42.916666666666664
1446,2018-12-17,18.375,77.0
1447,2018-12-18,16.5,86.70833333333333
1448,2018-12-19,18.75,67.70833333333333
1449,2018-12-20,19.291666666666668,53.875
1450,2018-12-21,20.166666666666668,48.5
1451,2018-12-22,19.5,49.083333333333336
1452,2018-12-23,19.833333333333332,51.291666666666664
1453,2018-12-24,19.958333333333332,48.541666666666664
1454,2018-12-25,20.041666666666668,39.083333333333336
1455,2018-12-26,18.791666666666668,38.041666666666664
1456,2018-12-27,19.25,38.375
1457,2018-12-28,18.875,34.375
1458,2018-12-29,17.75,37.125
1459,2018-12-30,18.666666666666668,46.416666666666664
1460,2018-12-31,19.833333333333332,44.25
1461,2019-01-01,22.916666666666668,39.208333333333336
1462,2019-01-02,23.833333333333332,39.291666666666664
1463,2019-01-03,24.458333333333332,35.333333333333336
1464,2019-01-04,23.25,35.625
1465,2019-01-05,22.166666666666668,40.541666666666664
1466,2019-01-06,23.458333333333332,42.666666666666664
1467,2019-01-07,25.375,40.083333333333336
1468,2019-01-08,24.0,41.208333333333336
1469,2019-01-09,24.083333333333332,43.916666666666664
1470,2019-01-10,24.375,40.375
1471,2019-01-11,24.0,39.125
1472,2019-01-12,24.083333333333332,39.25
1473,2019-01-13,24.75,38.583333333333336
1474,2019-01-14,24.125,36.333333333333336
1475,2019-01-15,23.583333333333332,38.875
1476,2019-01-16,22.958333333333332,34.916666666666664
1477,2019-01-17,24.041666666666668,32.083333333333336
1478,2019-01-18,25.25,33.708333333333336
1479,2019-01-19,24.875,36.375
1480,2019-01-20,25.291666666666668,37.541666666666664
1481,2019-01-21,26.375,37.083333333333336
1482,2019-01-22,28.166666666666668,35.291666666666664
1483,2019-01-23,28.75,34.333333333333336
1484,2019-01-24,28.75,36.041666666666664
1485,2019-01-25,26.958333333333332,39.833333333333336
1486,2019-01-26,26.125,42.166666666666664
1487,2019-01-27,23.125,47.833333333333336
1488,2019-01-28,22.875,49.166666666666664
1489,2019-01-29,22.125,39.916666666666664
1490,2019-01-30,22.625,28.333333333333332
1491,2019-01-31,23.041666666666668,29.666666666666668
1492,2019-02-01,23.791666666666668,31.208333333333332
1493,2019-02-02,26.375,32.541666666666664
1494,2019-02-03,27.25,31.041666666666668
1495,2019-02-04,27.208333333333332,32.083333333333336
1496,2019-02-05,26.5,29.666666666666668
1497,2019-02-06,26.791666666666668,32.375
1498,2019-02-07,28.25,35.125
1499,2019-02-08,25.375,50.5
1500,2019-02-09,23.958333333333332,57.875
1501,2019-02-10,24.291666666666668,39.416666666666664
1502,2019-02-11,24.708333333333332,33.208333333333336
1503,2019-02-12,24.875,34.375
1504,2019-02-13,27.291666666666668,34.875
1505,2019-02-14,29.166666666666668,31.083333333333332
1506,2019-02-15,30.125,32.875
1507,2019-02-16,24.583333333333332,47.583333333333336
1508,2019-02-17,24.541666666666668,53.375
1509,2019-02-18,25.958333333333332,32.416666666666664
1510,2019-02-19,26.833333333333332,46.375
1511,2019-02-20,28.541666666666668,49.666666666666664
1512,2019-02-21,31.333333333333332,36.333333333333336
1513,2019-02-22,30.916666666666668,48.333333333333336
1514,2019-02-23,31.041666666666668,44.041666666666664
1515,2019-02-24,30.125,36.291666666666664
1516,2019-02-25,24.875,56.375
1517,2019-02-26,25.916666666666668,67.08333333333333
1518,2019-02-27,25.041666666666668,71.5
1519,2019-02-28,24.0,65.58333333333333
1520,2019-03-01,23.291666666666668,47.125
1521,2019-03-02,26.166666666666668,37.916666666666664
1522,2019-03-03,26.333333333333332,38.25
1523,2019-03-04,26.583333333333332,61.041666666666664
1524,2019-03-05,26.5,61.291666666666664
1525,2019-03-06,27.0,47.208333333333336
1526,2019-03-07,27.041666666666668,39.166666666666664
1527,2019-03-08,27.708333333333332,39.666666666666664
1528,2019-03-09,28.083333333333332,39.458333333333336
1529,2019-03-10,27.5,66.25
1530,2019-03-11,30.083333333333332,60.916666666666664
1531,2019-03-12,30.541666666666668,57.0
1532,2019-03-13,32.458333333333336,48.583333333333336
1533,2019-03-14,32.333333333333336,51.833333333333336
1534,2019-03-15,31.125,51.583333333333336
1535,2019-03-16,31.541666666666668,41.75
1536,2019-03-17,32.041666666666664,43.416666666666664
1537,2019-03-18,28.291666666666668,49.0
1538,2019-03-19,28.208333333333332,57.416666666666664
1539,2019-03-20,30.916666666666668,53.25
1540,2019-03-21,30.041666666666668,52.375
1541,2019-03-22,30.791666666666668,55.083333333333336
1542,2019-03-23,32.291666666666664,42.166666666666664
1543,2019-03-24,32.583333333333336,28.166666666666668
1544,2019-03-25,33.75,31.125
1545,2019-03-26,32.083333333333336,43.041666666666664
1546,2019-03-27,30.875,38.333333333333336
1547,2019-03-28,31.916666666666668,49.916666666666664
1548,2019-03-29,30.5,57.0
1549,2019-03-30,31.916666666666668,54.458333333333336
1550,2019-03-31,31.541666666666668,62.041666666666664
1551,2019-04-01,30.666666666666668,62.083333333333336
1552,2019-04-02,30.666666666666668,59.208333333333336
1553,2019-04-03,32.333333333333336,57.083333333333336
1554,2019-04-04,31.333333333333332,61.333333333333336
1555,2019-04-05,31.375,61.375
1556,2019-04-06,31.875,59.583333333333336
1557,2019-04-07,30.291666666666668,53.625
1558,2019-04-08,30.708333333333332,59.083333333333336
1559,2019-04-09,31.625,62.5
1560,2019-04-10,30.625,69.04166666666667
1561,2019-04-11,31.541666666666668,64.625
1562,2019-04-12,32.416666666666664,62.458333333333336
1563,2019-04-13,32.875,57.166666666666664
